id,name,lucylink
19213,"Spell: Heroic Bond",http://lucy.allakhazam.com/item.html?id=19213
19214,"Spell: Exile Undead",http://lucy.allakhazam.com/item.html?id=19214
19215,"Spell: Wake of Tranquility",http://lucy.allakhazam.com/item.html?id=19215
19216,"Spell: Fortitude",http://lucy.allakhazam.com/item.html?id=19216
19217,"Spell: Reviviscence",http://lucy.allakhazam.com/item.html?id=19217
19218,"Spell: Mark of Karn",http://lucy.allakhazam.com/item.html?id=19218
19219,"Spell: Bulwark of Faith",http://lucy.allakhazam.com/item.html?id=19219
19220,"Spell: Trepidation",http://lucy.allakhazam.com/item.html?id=19220
19221,"Spell: Word of Restoration",http://lucy.allakhazam.com/item.html?id=19221
19222,"Spell: Enforced Reverence",http://lucy.allakhazam.com/item.html?id=19222
19223,"Spell: Antidote",http://lucy.allakhazam.com/item.html?id=19223
19224,"Spell: Heroic Bond",http://lucy.allakhazam.com/item.html?id=19224
19225,"Spell: The Unspoken Word",http://lucy.allakhazam.com/item.html?id=19225
19226,"Spell: Celestial Elixir",http://lucy.allakhazam.com/item.html?id=19226
19227,"Spell: Aegis",http://lucy.allakhazam.com/item.html?id=19227
19228,"Spell: Banishment of Shadows",http://lucy.allakhazam.com/item.html?id=19228
19229,"Spell: Word of Redemption",http://lucy.allakhazam.com/item.html?id=19229
19230,"Spell: Divine Intervention",http://lucy.allakhazam.com/item.html?id=19230
19231,"Spell: Repulse Animal",http://lucy.allakhazam.com/item.html?id=19231
19232,"Spell: Circle of Winter",http://lucy.allakhazam.com/item.html?id=19232
19233,"Spell: Upheaval",http://lucy.allakhazam.com/item.html?id=19233
19234,"Spell: Circle of Summer",http://lucy.allakhazam.com/item.html?id=19234
19235,"Spell: Call of Karana",http://lucy.allakhazam.com/item.html?id=19235
19236,"Spell: Egress",http://lucy.allakhazam.com/item.html?id=19236
19237,"Spell: Breath of Ro",http://lucy.allakhazam.com/item.html?id=19237
19238,"Spell: Spirit of Scale",http://lucy.allakhazam.com/item.html?id=19238
19239,"Spell: Winged Death",http://lucy.allakhazam.com/item.html?id=19239
19240,"Spell: Glamour of Tunare",http://lucy.allakhazam.com/item.html?id=19240
19241,"Spell: Blizzard",http://lucy.allakhazam.com/item.html?id=19241
19242,"Spell: Scoriae",http://lucy.allakhazam.com/item.html?id=19242
19243,"Spell: Regrowth",http://lucy.allakhazam.com/item.html?id=19243
19244,"Spell: Form of the Howler",http://lucy.allakhazam.com/item.html?id=19244
19245,"Spell: Exile Summoned",http://lucy.allakhazam.com/item.html?id=19245
19246,"Spell: Tunare`s Request",http://lucy.allakhazam.com/item.html?id=19246
19247,"Spell: Girdle of Karana",http://lucy.allakhazam.com/item.html?id=19247
19248,"Spell: Engorging Roots",http://lucy.allakhazam.com/item.html?id=19248
19249,"Spell: Bladecoat",http://lucy.allakhazam.com/item.html?id=19249
19250,"Spell: Breath of Karana",http://lucy.allakhazam.com/item.html?id=19250
19251,"Spell: Natureskin",http://lucy.allakhazam.com/item.html?id=19251
19252,"Spell: Frost",http://lucy.allakhazam.com/item.html?id=19252
19253,"Spell: Succor",http://lucy.allakhazam.com/item.html?id=19253
19254,"Spell: Shield of Blades",http://lucy.allakhazam.com/item.html?id=19254
19255,"Spell: Fist of Karana",http://lucy.allakhazam.com/item.html?id=19255
19256,"Spell: Regrowth of the Grove",http://lucy.allakhazam.com/item.html?id=19256
19257,"Spell: Wildfire",http://lucy.allakhazam.com/item.html?id=19257
19258,"Spell: Spirit of Oak",http://lucy.allakhazam.com/item.html?id=19258
19259,"Spell: Legacy of Thorn",http://lucy.allakhazam.com/item.html?id=19259
19260,"Spell: Form of the Hunter",http://lucy.allakhazam.com/item.html?id=19260
19261,"Spell: Mask of the Hunter",http://lucy.allakhazam.com/item.html?id=19261
19262,"Spell: Banishment",http://lucy.allakhazam.com/item.html?id=19262
19263,"Spell: Entrapping Roots",http://lucy.allakhazam.com/item.html?id=19263
19264,"Spell: Talisman of Jasinth",http://lucy.allakhazam.com/item.html?id=19264
19265,"Spell: Turgur`s Insects",http://lucy.allakhazam.com/item.html?id=19265
19266,"Spell: Insidious Decay",http://lucy.allakhazam.com/item.html?id=19266
19267,"Spell: Talisman of Shadoo",http://lucy.allakhazam.com/item.html?id=19267
19268,"Spell: Deliriously Nimble",http://lucy.allakhazam.com/item.html?id=19268
19269,"Spell: Cripple",http://lucy.allakhazam.com/item.html?id=19269
19270,"Spell: Riotous Health",http://lucy.allakhazam.com/item.html?id=19270
19271,"Spell: Shroud of the Spirits",http://lucy.allakhazam.com/item.html?id=19271
19272,"Spell: Cannibalize III",http://lucy.allakhazam.com/item.html?id=19272
19273,"Spell: Ice Strike",http://lucy.allakhazam.com/item.html?id=19273
19274,"Spell: Torrent of Poison",http://lucy.allakhazam.com/item.html?id=19274
19275,"Spell: Spirit of the Howler",http://lucy.allakhazam.com/item.html?id=19275
19276,"Spell: Talisman of Kragg",http://lucy.allakhazam.com/item.html?id=19276
19277,"Spell: Bane of Nife",http://lucy.allakhazam.com/item.html?id=19277
19278,"Spell: Acumen",http://lucy.allakhazam.com/item.html?id=19278
19279,"Spell: Maniacal Strength",http://lucy.allakhazam.com/item.html?id=19279
19280,"Spell: Talisman of the Cat",http://lucy.allakhazam.com/item.html?id=19280
19281,"Spell: Talisman of the Brute",http://lucy.allakhazam.com/item.html?id=19281
19282,"Spell: Malosini",http://lucy.allakhazam.com/item.html?id=19282
19283,"Spell: Mortal Deftness",http://lucy.allakhazam.com/item.html?id=19283
19284,"Spell: Talisman of the Rhino",http://lucy.allakhazam.com/item.html?id=19284
19285,"Spell: Tigir`s Insects",http://lucy.allakhazam.com/item.html?id=19285
19286,"Spell: Talisman of the Serpent",http://lucy.allakhazam.com/item.html?id=19286
19287,"Spell: Unfailing Reverence",http://lucy.allakhazam.com/item.html?id=19287
19288,"Spell: Pox of Bertoxxulous",http://lucy.allakhazam.com/item.html?id=19288
19289,"Spell: Talisman of the Raptor",http://lucy.allakhazam.com/item.html?id=19289
19290,"Spell: Voice of the Berserker",http://lucy.allakhazam.com/item.html?id=19290
19291,"Spell: Malo",http://lucy.allakhazam.com/item.html?id=19291
19292,"Spell: Avatar",http://lucy.allakhazam.com/item.html?id=19292
19293,"Spell: Torpor",http://lucy.allakhazam.com/item.html?id=19293
19294,"Spell: Splurt",http://lucy.allakhazam.com/item.html?id=19294
19295,"Spell: Manaskin",http://lucy.allakhazam.com/item.html?id=19295
19296,"Spell: Defoliation",http://lucy.allakhazam.com/item.html?id=19296
19297,"Spell: Minion of Shadows",http://lucy.allakhazam.com/item.html?id=19297
19298,"Spell: Deflux",http://lucy.allakhazam.com/item.html?id=19298
19299,"Spell: Thrall of Bones",http://lucy.allakhazam.com/item.html?id=19299
19300,"Spell: Shield of the Magi",http://lucy.allakhazam.com/item.html?id=19300
19301,"Spell: Skin of the Shadow",http://lucy.allakhazam.com/item.html?id=19301
19302,"Spell: Chill Bones",http://lucy.allakhazam.com/item.html?id=19302
19303,"Spell: Levant",http://lucy.allakhazam.com/item.html?id=19303
19304,"Spell: Cessation of Cor",http://lucy.allakhazam.com/item.html?id=19304
19305,"Spell: Servant of Bones",http://lucy.allakhazam.com/item.html?id=19305
19306,"Spell: Vexing Mordinia",http://lucy.allakhazam.com/item.html?id=19306
19307,"Spell: Conjure Corpse",http://lucy.allakhazam.com/item.html?id=19307
19308,"Spell: Pyrocruor",http://lucy.allakhazam.com/item.html?id=19308
19309,"Spell: Quivering Veil of Xarn",http://lucy.allakhazam.com/item.html?id=19309
19310,"Spell: Touch of Night",http://lucy.allakhazam.com/item.html?id=19310
19311,"Spell: Emissary of Thule",http://lucy.allakhazam.com/item.html?id=19311
19312,"Spell: Devouring Darkness",http://lucy.allakhazam.com/item.html?id=19312
19313,"Spell: Enslave Death",http://lucy.allakhazam.com/item.html?id=19313
19314,"Spell: Demi Lich",http://lucy.allakhazam.com/item.html?id=19314
19315,"Spell: Atol`s Spectral Shackles",http://lucy.allakhazam.com/item.html?id=19315
19316,"Spell: Draught of Fire",http://lucy.allakhazam.com/item.html?id=19316
19317,"Spell: Tishan`s Discord",http://lucy.allakhazam.com/item.html?id=19317
19318,"Spell: Pillar of Frost",http://lucy.allakhazam.com/item.html?id=19318
19319,"Spell: Tears of Druzzil",http://lucy.allakhazam.com/item.html?id=19319
19320,"Spell: Abscond",http://lucy.allakhazam.com/item.html?id=19320
19321,"Spell: Lure of Frost",http://lucy.allakhazam.com/item.html?id=19321
19322,"Spell: Inferno of Al`Kabor",http://lucy.allakhazam.com/item.html?id=19322
19323,"Spell: Jyll`s Static Pulse",http://lucy.allakhazam.com/item.html?id=19323
19324,"Spell: Thunderbolt",http://lucy.allakhazam.com/item.html?id=19324
19325,"Spell: Voltaic Draught",http://lucy.allakhazam.com/item.html?id=19325
19326,"Spell: Pillar of Lightning",http://lucy.allakhazam.com/item.html?id=19326
19327,"Spell: Lure of Flame",http://lucy.allakhazam.com/item.html?id=19327
19328,"Spell: Draught of Jiva",http://lucy.allakhazam.com/item.html?id=19328
19329,"Spell: Tears of Solusek",http://lucy.allakhazam.com/item.html?id=19329
19330,"Spell: Plainsight",http://lucy.allakhazam.com/item.html?id=19330
19331,"Spell: Markar`s Discord",http://lucy.allakhazam.com/item.html?id=19331
19332,"Spell: Retribution of Al`Kabor",http://lucy.allakhazam.com/item.html?id=19332
19333,"Spell: Jyll`s Zephyr of Ice",http://lucy.allakhazam.com/item.html?id=19333
19334,"Spell: Draught of Ice",http://lucy.allakhazam.com/item.html?id=19334
19335,"Spell: Pillar of Flame",http://lucy.allakhazam.com/item.html?id=19335
19336,"Spell: Evacuate",http://lucy.allakhazam.com/item.html?id=19336
19337,"Spell: Lure of Lightning",http://lucy.allakhazam.com/item.html?id=19337
19338,"Spell: Fetter",http://lucy.allakhazam.com/item.html?id=19338
19339,"Spell: Tears of Prexus",http://lucy.allakhazam.com/item.html?id=19339
19340,"Spell: Jyll`s Wave of Heat",http://lucy.allakhazam.com/item.html?id=19340
19341,"Spell: Invert Gravity",http://lucy.allakhazam.com/item.html?id=19341
19342,"Spell: Vengeance of Al`Kabor",http://lucy.allakhazam.com/item.html?id=19342
19343,"Spell: Winds of Gelid",http://lucy.allakhazam.com/item.html?id=19343
19344,"Spell: Flaming Sword of Xuzl",http://lucy.allakhazam.com/item.html?id=19344
19345,"Spell: Sunstrike",http://lucy.allakhazam.com/item.html?id=19345
19346,"Spell: Scintillation",http://lucy.allakhazam.com/item.html?id=19346
19347,"Spell: Gift of Xev",http://lucy.allakhazam.com/item.html?id=19347
19348,"Spell: Velocity",http://lucy.allakhazam.com/item.html?id=19348
19349,"Spell: Char",http://lucy.allakhazam.com/item.html?id=19349
19350,"Spell: Vocarate: Earth",http://lucy.allakhazam.com/item.html?id=19350
19351,"Spell: Bristlebane`s Bundle",http://lucy.allakhazam.com/item.html?id=19351
19352,"Spell: Phantom Armor",http://lucy.allakhazam.com/item.html?id=19352
19353,"Spell: Cadeau of Flame",http://lucy.allakhazam.com/item.html?id=19353
19354,"Spell: Quiver of Marr",http://lucy.allakhazam.com/item.html?id=19354
19355,"Spell: Vocarate: Fire",http://lucy.allakhazam.com/item.html?id=19355
19356,"Spell: Bandoleer of Luclin",http://lucy.allakhazam.com/item.html?id=19356
19357,"Spell: Vocarate: Air",http://lucy.allakhazam.com/item.html?id=19357
19358,"Spell: Scars of Sigil",http://lucy.allakhazam.com/item.html?id=19358
19359,"Spell: Sirocco",http://lucy.allakhazam.com/item.html?id=19359
19360,"Spell: Call of the Hero",http://lucy.allakhazam.com/item.html?id=19360
19361,"Spell: Pouch of Quellious",http://lucy.allakhazam.com/item.html?id=19361
19362,"Spell: Vocarate: Water",http://lucy.allakhazam.com/item.html?id=19362
19363,"Spell: Summon: Muzzle of Mardu",http://lucy.allakhazam.com/item.html?id=19363
19364,"Spell: Dyzil`s Deafening Decoy",http://lucy.allakhazam.com/item.html?id=19364
19365,"Spell: Shock of Steel",http://lucy.allakhazam.com/item.html?id=19365
19366,"Spell: Greater Vocaration: Earth",http://lucy.allakhazam.com/item.html?id=19366
19367,"Spell: Greater Vocaration: Fire",http://lucy.allakhazam.com/item.html?id=19367
19368,"Spell: Boon of Immolation",http://lucy.allakhazam.com/item.html?id=19368
19369,"Spell: Seeking Flame of Seukor",http://lucy.allakhazam.com/item.html?id=19369
19370,"Spell: Manastorm",http://lucy.allakhazam.com/item.html?id=19370
19371,"Spell: Greater Vocaration: Air",http://lucy.allakhazam.com/item.html?id=19371
19372,"Spell: Greater Vocaration: Water",http://lucy.allakhazam.com/item.html?id=19372
19374,"Spell: Theft of Thought",http://lucy.allakhazam.com/item.html?id=19374
19376,"Spell: Collaboration",http://lucy.allakhazam.com/item.html?id=19376
19377,"Spell: Rune V",http://lucy.allakhazam.com/item.html?id=19377
19378,"Spell: Color Slant",http://lucy.allakhazam.com/item.html?id=19378
19379,"Spell: Clarity II",http://lucy.allakhazam.com/item.html?id=19379
19380,"Spell: Fascination",http://lucy.allakhazam.com/item.html?id=19380
19381,"Spell: Recant Magic",http://lucy.allakhazam.com/item.html?id=19381
19382,"Spell: Boltran`s Agacerie",http://lucy.allakhazam.com/item.html?id=19382
19383,"Spell: Aanya`s Quickening",http://lucy.allakhazam.com/item.html?id=19383
19384,"Spell: Dementia",http://lucy.allakhazam.com/item.html?id=19384
19385,"Spell: Glamour of Kintaz",http://lucy.allakhazam.com/item.html?id=19385
19386,"Spell: Boon of the Clear Mind",http://lucy.allakhazam.com/item.html?id=19386
19387,"Spell: Wind of Tashani",http://lucy.allakhazam.com/item.html?id=19387
19388,"Spell: Largarn`s Lamentation",http://lucy.allakhazam.com/item.html?id=19388
19389,"Spell: Zumaik`s Animation",http://lucy.allakhazam.com/item.html?id=19389
19390,"Spell: Memory Flux",http://lucy.allakhazam.com/item.html?id=19390
19391,"Spell: Torment of Argli",http://lucy.allakhazam.com/item.html?id=19391
19392,"Spell: Overwhelming Splendor",http://lucy.allakhazam.com/item.html?id=19392
19393,"Spell: Umbra",http://lucy.allakhazam.com/item.html?id=19393
19394,"Spell: Tashanian",http://lucy.allakhazam.com/item.html?id=19394
19395,"Spell: Forlorn Deeds",http://lucy.allakhazam.com/item.html?id=19395
19396,"Spell: Enlightenment",http://lucy.allakhazam.com/item.html?id=19396
19397,"Spell: Wondrous Rapidity",http://lucy.allakhazam.com/item.html?id=19397
19398,"Spell: Fetter",http://lucy.allakhazam.com/item.html?id=19398
19400,"Spell: Bedlam",http://lucy.allakhazam.com/item.html?id=19400
19401,"Spell: Gift of Pure Thought",http://lucy.allakhazam.com/item.html?id=19401
19402,"Spell: Asphyxiate",http://lucy.allakhazam.com/item.html?id=19402
19403,"Spell: Rapture",http://lucy.allakhazam.com/item.html?id=19403
19404,"Spell: Incapacitation",http://lucy.allakhazam.com/item.html?id=19404
19405,"Spell: Wind of Tashanian",http://lucy.allakhazam.com/item.html?id=19405
19406,"Spell: Dictate",http://lucy.allakhazam.com/item.html?id=19406
19407,"Spell: Visions of Grandeur",http://lucy.allakhazam.com/item.html?id=19407
19408,"Spell: Scent of Terris",http://lucy.allakhazam.com/item.html?id=19408
19409,"Spell: Shadowbond",http://lucy.allakhazam.com/item.html?id=19409
19410,"Spell: Sedulous Subversion",http://lucy.allakhazam.com/item.html?id=19410
19411,"Spell: Eye of Tallon",http://lucy.allakhazam.com/item.html?id=19411
19412,"Spell: Legacy of Spike",http://lucy.allakhazam.com/item.html?id=19412
19413,"Spell: Wake of Karana",http://lucy.allakhazam.com/item.html?id=19413
19414,"Spell: Manasink",http://lucy.allakhazam.com/item.html?id=19414
19415,"Spell: Disintegrate",http://lucy.allakhazam.com/item.html?id=19415
19416,"Spell: Augment",http://lucy.allakhazam.com/item.html?id=19416
19417,"Spell: Rage of Zomm",http://lucy.allakhazam.com/item.html?id=19417
19418,"Spell: Mala",http://lucy.allakhazam.com/item.html?id=19418
19419,"Spell: Bonds of Tunare",http://lucy.allakhazam.com/item.html?id=19419
19420,"Spell: Sunskin",http://lucy.allakhazam.com/item.html?id=19420
19421,"Spell: Sacrifice",http://lucy.allakhazam.com/item.html?id=19421
19422,"Spell: Lure of Ice",http://lucy.allakhazam.com/item.html?id=19422
19423,"Spell: Convergence",http://lucy.allakhazam.com/item.html?id=19423
19424,"Spell: Infusion",http://lucy.allakhazam.com/item.html?id=19424
19425,"Spell: Trucidation",http://lucy.allakhazam.com/item.html?id=19425
19426,"Spell: Dustdevil",http://lucy.allakhazam.com/item.html?id=19426
19427,"Spell: Wind of the North",http://lucy.allakhazam.com/item.html?id=19427
19428,"Spell: Wind of the South",http://lucy.allakhazam.com/item.html?id=19428
19429,"Spell: Tishan`s Relocation",http://lucy.allakhazam.com/item.html?id=19429
19430,"Spell: Markar's Relocation",http://lucy.allakhazam.com/item.html?id=19430
19431,"Spell: Bobbing Corpse",http://lucy.allakhazam.com/item.html?id=19431
19432,"Spell: Divine Favor",http://lucy.allakhazam.com/item.html?id=19432
19433,"Spell: Jolt",http://lucy.allakhazam.com/item.html?id=19433
19434,"Spell: Harvest",http://lucy.allakhazam.com/item.html?id=19434
19435,"Spell: Naltron's Mark",http://lucy.allakhazam.com/item.html?id=19435
19436,"Spell: Summon Orb",http://lucy.allakhazam.com/item.html?id=19436
19437,"Spiked Toe Boots",http://lucy.allakhazam.com/item.html?id=19437
19438,"Note from Iilivina",http://lucy.allakhazam.com/item.html?id=19438
19439,"Kizrak's Boots of Battle",http://lucy.allakhazam.com/item.html?id=19439
19440,"Raex's Boots of Destruction",http://lucy.allakhazam.com/item.html?id=19440
19441,"Small pouch of Riftseeker Essence",http://lucy.allakhazam.com/item.html?id=19441
19442,"Stanos' Wicked Boots",http://lucy.allakhazam.com/item.html?id=19442
19443,"Bidilis' Boots of the Elusive",http://lucy.allakhazam.com/item.html?id=19443
19444,"Element of Chaos",http://lucy.allakhazam.com/item.html?id=19444
19445,"Slippers of Enlightenment",http://lucy.allakhazam.com/item.html?id=19445
19446,"Ton Po's Sandals of Composure",http://lucy.allakhazam.com/item.html?id=19446
19447,"Element of Body",http://lucy.allakhazam.com/item.html?id=19447
19448,"Jaylia's Boots of the Valiant",http://lucy.allakhazam.com/item.html?id=19448
19449,"Trydan's Boots of Nobility",http://lucy.allakhazam.com/item.html?id=19449
19450,"Song: Selo's Song of Travel",http://lucy.allakhazam.com/item.html?id=19450
19451,"Song: Largo's Assonant Binding",http://lucy.allakhazam.com/item.html?id=19451
19452,"Song: Nillipuss' March of the Wee",http://lucy.allakhazam.com/item.html?id=19452
19453,"Song: Song of Twilight",http://lucy.allakhazam.com/item.html?id=19453
19454,"Song: Song of Dawn",http://lucy.allakhazam.com/item.html?id=19454
19455,"Song: Song of Highsun",http://lucy.allakhazam.com/item.html?id=19455
19456,"Song: Song of Midnight",http://lucy.allakhazam.com/item.html?id=19456
19457,"Song: Vilia's Chorus of Celerity",http://lucy.allakhazam.com/item.html?id=19457
19458,"Song: Selo's Assonant Strain",http://lucy.allakhazam.com/item.html?id=19458
19459,"Song: Cantata of Replenishment",http://lucy.allakhazam.com/item.html?id=19459
19460,"Song: McVaxius Rousing Rondo",http://lucy.allakhazam.com/item.html?id=19460
19461,"Song: Cassindra's Insipid Ditty",http://lucy.allakhazam.com/item.html?id=19461
19462,"Song: Jonthan's Inspiration",http://lucy.allakhazam.com/item.html?id=19462
19463,"Song: Niv's Harmonic",http://lucy.allakhazam.com/item.html?id=19463
19464,"Song: Denon's Bereavement",http://lucy.allakhazam.com/item.html?id=19464
19465,"Song: Solon's Charismatic Concord",http://lucy.allakhazam.com/item.html?id=19465
19466,"Song: Angstlich's Assonance",http://lucy.allakhazam.com/item.html?id=19466
19467,"Song: Kazumi's Preservation",http://lucy.allakhazam.com/item.html?id=19467
19468,"Song: Brusco's Bombastic Bellow",http://lucy.allakhazam.com/item.html?id=19468
19469,"Spell: Porlos' Fury",http://lucy.allakhazam.com/item.html?id=19469
19470,"Spell: Hsagra's Wrath",http://lucy.allakhazam.com/item.html?id=19470
19471,"Spell: Combine Gate",http://lucy.allakhazam.com/item.html?id=19471
19472,"Spell: Ring of the Combines",http://lucy.allakhazam.com/item.html?id=19472
19473,"Spell: Cannibalize IV",http://lucy.allakhazam.com/item.html?id=19473
19474,"Spell: Translocate: Group",http://lucy.allakhazam.com/item.html?id=19474
19475,"Spell: Translocate: Fay",http://lucy.allakhazam.com/item.html?id=19475
19476,"Spell: Translocate: Tox",http://lucy.allakhazam.com/item.html?id=19476
19477,"Spell: Translocate: North",http://lucy.allakhazam.com/item.html?id=19477
19478,"Spell: Translocate: Combine",http://lucy.allakhazam.com/item.html?id=19478
19479,"Spell: Incinerate Bones",http://lucy.allakhazam.com/item.html?id=19479
19480,"Spell: Conglaciation of Bone",http://lucy.allakhazam.com/item.html?id=19480
19481,"Spell: Dementing Visions",http://lucy.allakhazam.com/item.html?id=19481
19482,"Spell: Circle of Surefall Glade",http://lucy.allakhazam.com/item.html?id=19482
19483,"Spell: Ring of Surefall Glade",http://lucy.allakhazam.com/item.html?id=19483
19485,"Spell: Translocate: Nek",http://lucy.allakhazam.com/item.html?id=19485
19486,"Spell: Translocate: Common",http://lucy.allakhazam.com/item.html?id=19486
19487,"Spell: Translocate: Ro",http://lucy.allakhazam.com/item.html?id=19487
19488,"Spell: Translocate: West",http://lucy.allakhazam.com/item.html?id=19488
19489,"Spell: Translocate: Cazic",http://lucy.allakhazam.com/item.html?id=19489
19490,"Spell: Shroud of Undeath",http://lucy.allakhazam.com/item.html?id=19490
19491,"Spell: Primal Avatar",http://lucy.allakhazam.com/item.html?id=19491
19495,"Spell: Dead Men Floating",http://lucy.allakhazam.com/item.html?id=19495
19496,"Spell: Gangrenous Touch of Zum`uul",http://lucy.allakhazam.com/item.html?id=19496
19497,"Spell: Maelstrom of Electricity",http://lucy.allakhazam.com/item.html?id=19497
19498,"Spell: Spiritual Light",http://lucy.allakhazam.com/item.html?id=19498
19499,"Spell: Spiritual Radiance",http://lucy.allakhazam.com/item.html?id=19499
19500,"Spell: Celestial Cleansing",http://lucy.allakhazam.com/item.html?id=19500
19501,"Spell: Valiant Companion",http://lucy.allakhazam.com/item.html?id=19501
19502,"Spell: Summon Companion",http://lucy.allakhazam.com/item.html?id=19502
19503,"Spell: Expedience",http://lucy.allakhazam.com/item.html?id=19503
19504,"Song: Cassindra's Chant of Clarity",http://lucy.allakhazam.com/item.html?id=19504
19505,"Spell: Divine Glory",http://lucy.allakhazam.com/item.html?id=19505
19506,"Spell: Strengthen Death",http://lucy.allakhazam.com/item.html?id=19506
19507,"Spell: Chloroblast",http://lucy.allakhazam.com/item.html?id=19507
19508,"Spell: Natures Touch",http://lucy.allakhazam.com/item.html?id=19508
19509,"Spell: Translocate: Iceclad",http://lucy.allakhazam.com/item.html?id=19509
19510,"Spell: Translocate: Great Divide",http://lucy.allakhazam.com/item.html?id=19510
19511,"Spell: Translocate: Wakening Lands",http://lucy.allakhazam.com/item.html?id=19511
19512,"Spell: Translocate: Cobalt Scar",http://lucy.allakhazam.com/item.html?id=19512
19513,"Spell: Great Divide Gate",http://lucy.allakhazam.com/item.html?id=19513
19514,"Spell: Wakening Lands Gate",http://lucy.allakhazam.com/item.html?id=19514
19515,"Spell: Cobalt Scar Gate",http://lucy.allakhazam.com/item.html?id=19515
19516,"Spell: Ring of Great Divide",http://lucy.allakhazam.com/item.html?id=19516
19517,"Spell: Ring of Wakening Lands",http://lucy.allakhazam.com/item.html?id=19517
19518,"Spell: Ring of Cobalt Scar",http://lucy.allakhazam.com/item.html?id=19518
19519,"Spell: Moonfire",http://lucy.allakhazam.com/item.html?id=19519
19520,"Spell: Primal Essence",http://lucy.allakhazam.com/item.html?id=19520
19521,"Spell: Phantasmal Armor",http://lucy.allakhazam.com/item.html?id=19521
19522,"Spell: Remove Greater Curse",http://lucy.allakhazam.com/item.html?id=19522
19523,"Spell: Everlasting Breath",http://lucy.allakhazam.com/item.html?id=19523
19524,"Spell: Familiar Enhancement",http://lucy.allakhazam.com/item.html?id=19524
19525,"Spell: Elnerick's Rending",http://lucy.allakhazam.com/item.html?id=19525
19526,"Spell: Garrison's Superior Sunder",http://lucy.allakhazam.com/item.html?id=19526
19527,"Spell: Funeral Pyre of Kelador",http://lucy.allakhazam.com/item.html?id=19527
19528,"Spell: Acumen of Dar Khura",http://lucy.allakhazam.com/item.html?id=19528
19529,"Spell: Mask of the Stalker",http://lucy.allakhazam.com/item.html?id=19529
19530,"Spell: Spirit of Flame",http://lucy.allakhazam.com/item.html?id=19530
19531,"Spell: Spirit of Snow",http://lucy.allakhazam.com/item.html?id=19531
19532,"Spell: Deathly Temptation",http://lucy.allakhazam.com/item.html?id=19532
19533,"Spell: Marzin's Mark",http://lucy.allakhazam.com/item.html?id=19533
19534,"Spell: Levitation",http://lucy.allakhazam.com/item.html?id=19534
19535,"Spell: Speed of the Brood",http://lucy.allakhazam.com/item.html?id=19535
19536,"Spell: Transon's Elemental Renewal",http://lucy.allakhazam.com/item.html?id=19536
19537,"Spell: Savagery",http://lucy.allakhazam.com/item.html?id=19537
19538,"Spell: Sha's Advantage",http://lucy.allakhazam.com/item.html?id=19538
19539,"Spell: Translocate: Nexus",http://lucy.allakhazam.com/item.html?id=19539
19540,"Spell: Nexus Portal",http://lucy.allakhazam.com/item.html?id=19540
19541,"Spell: Nexus Gate",http://lucy.allakhazam.com/item.html?id=19541
19542,"Spell: Remove Curse",http://lucy.allakhazam.com/item.html?id=19542
19543,"Spell: Illusion: Vah Shir",http://lucy.allakhazam.com/item.html?id=19543
19544,"Element of Spirit",http://lucy.allakhazam.com/item.html?id=19544
19545,"Boots of Emblazoned Souls",http://lucy.allakhazam.com/item.html?id=19545
19546,"Grimror's Boots of the Plagues",http://lucy.allakhazam.com/item.html?id=19546
19547,"Element of Order",http://lucy.allakhazam.com/item.html?id=19547
19548,"Composers Boots",http://lucy.allakhazam.com/item.html?id=19548
19549,"Rizlona's Fiery Boots",http://lucy.allakhazam.com/item.html?id=19549
19550,"Halfling Sternum",http://lucy.allakhazam.com/item.html?id=19550
19551,"Orc Ribcage",http://lucy.allakhazam.com/item.html?id=19551
19552,"Calcified Ribcage",http://lucy.allakhazam.com/item.html?id=19552
19553,"Halfling Ribcage",http://lucy.allakhazam.com/item.html?id=19553
19554,"Petrified Rib",http://lucy.allakhazam.com/item.html?id=19554
19555,"Tattered Cap Pattern",http://lucy.allakhazam.com/item.html?id=19555
19556,"Tattered Tunic Pattern",http://lucy.allakhazam.com/item.html?id=19556
19557,"Tattered Sleeve Pattern",http://lucy.allakhazam.com/item.html?id=19557
19558,"Tattered Wristband Pattern",http://lucy.allakhazam.com/item.html?id=19558
19559,"Tattered Glove Pattern",http://lucy.allakhazam.com/item.html?id=19559
19560,"Tattered Pant Pattern",http://lucy.allakhazam.com/item.html?id=19560
19561,"Tattered Boot Pattern",http://lucy.allakhazam.com/item.html?id=19561
19562,"Young Kodiak Femur",http://lucy.allakhazam.com/item.html?id=19562
19563,"Kodiak Femur Shield Frame",http://lucy.allakhazam.com/item.html?id=19563
19564,"Orc Fibula",http://lucy.allakhazam.com/item.html?id=19564
19565,"Orc Clavicle",http://lucy.allakhazam.com/item.html?id=19565
19566,"Orc Slayer Hilt",http://lucy.allakhazam.com/item.html?id=19566
19567,"Jagged Sword Blade",http://lucy.allakhazam.com/item.html?id=19567
19568,"Sharpened Jagged Blade",http://lucy.allakhazam.com/item.html?id=19568
19569,"Petrified Bone Hilt",http://lucy.allakhazam.com/item.html?id=19569
19570,"Petrified Femur",http://lucy.allakhazam.com/item.html?id=19570
19571,"Petrified Femur Shield Frame",http://lucy.allakhazam.com/item.html?id=19571
19572,"Rough Sword Blade",http://lucy.allakhazam.com/item.html?id=19572
